Target,Teff,logg,M_H,a__linear__kurucz__MIRCX,a__linear__kurucz__MYSTIC,a__linear__mps1__MIRCX,a__linear__mps1__MYSTIC,a__linear__mps2__MIRCX,a__linear__mps2__MYSTIC,a__linear__stagger__MIRCX,a__linear__stagger__MYSTIC,a_err__linear__kurucz__MIRCX,a_err__linear__kurucz__MYSTIC,a_err__linear__mps1__MIRCX,a_err__linear__mps1__MYSTIC,a_err__linear__mps2__MIRCX,a_err__linear__mps2__MYSTIC,a_err__linear__stagger__MIRCX,a_err__linear__stagger__MYSTIC,p1__power1__kurucz__MIRCX,p1__power1__kurucz__MYSTIC,p1__power1__mps1__MIRCX,p1__power1__mps1__MYSTIC,p1__power1__mps2__MIRCX,p1__power1__mps2__MYSTIC,p1__power1__stagger__MIRCX,p1__power1__stagger__MYSTIC,p1__power2__kurucz__MIRCX,p1__power2__kurucz__MYSTIC,p1__power2__mps1__MIRCX,p1__power2__mps1__MYSTIC,p1__power2__mps2__MIRCX,p1__power2__mps2__MYSTIC,p1__power2__stagger__MIRCX,p1__power2__stagger__MYSTIC,p1_1p__power1__kurucz__MIRCX,p1_1p__power1__kurucz__MYSTIC,p1_1p__power1__mps1__MIRCX,p1_1p__power1__mps1__MYSTIC,p1_1p__power1__mps2__MIRCX,p1_1p__power1__mps2__MYSTIC,p1_1p__power1__stagger__MIRCX,p1_1p__power1__stagger__MYSTIC,p1_err__power1__kurucz__MIRCX,p1_err__power1__kurucz__MYSTIC,p1_err__power1__mps1__MIRCX,p1_err__power1__mps1__MYSTIC,p1_err__power1__mps2__MIRCX,p1_err__power1__mps2__MYSTIC,p1_err__power1__stagger__MIRCX,p1_err__power1__stagger__MYSTIC,p1_err__power2__kurucz__MIRCX,p1_err__power2__kurucz__MYSTIC,p1_err__power2__mps1__MIRCX,p1_err__power2__mps1__MYSTIC,p1_err__power2__mps2__MIRCX,p1_err__power2__mps2__MYSTIC,p1_err__power2__stagger__MIRCX,p1_err__power2__stagger__MYSTIC,p2__power2__kurucz__MIRCX,p2__power2__kurucz__MYSTIC,p2__power2__mps1__MIRCX,p2__power2__mps1__MYSTIC,p2__power2__mps2__MIRCX,p2__power2__mps2__MYSTIC,p2__power2__stagger__MIRCX,p2__power2__stagger__MYSTIC,p2_err__power2__kurucz__MIRCX,p2_err__power2__kurucz__MYSTIC,p2_err__power2__mps1__MIRCX,p2_err__power2__mps1__MYSTIC,p2_err__power2__mps2__MIRCX,p2_err__power2__mps2__MYSTIC,p2_err__power2__stagger__MIRCX,p2_err__power2__stagger__MYSTIC,u1__quadratic__kurucz__MIRCX,u1__quadratic__kurucz__MYSTIC,u1__quadratic__mps1__MIRCX,u1__quadratic__mps1__MYSTIC,u1__quadratic__mps2__MIRCX,u1__quadratic__mps2__MYSTIC,u1__quadratic__stagger__MIRCX,u1__quadratic__stagger__MYSTIC,u1_err__quadratic__kurucz__MIRCX,u1_err__quadratic__kurucz__MYSTIC,u1_err__quadratic__mps1__MIRCX,u1_err__quadratic__mps1__MYSTIC,u1_err__quadratic__mps2__MIRCX,u1_err__quadratic__mps2__MYSTIC,u1_err__quadratic__stagger__MIRCX,u1_err__quadratic__stagger__MYSTIC,u2__quadratic__kurucz__MIRCX,u2__quadratic__kurucz__MYSTIC,u2__quadratic__mps1__MIRCX,u2__quadratic__mps1__MYSTIC,u2__quadratic__mps2__MIRCX,u2__quadratic__mps2__MYSTIC,u2__quadratic__stagger__MIRCX,u2__quadratic__stagger__MYSTIC,u2_err__quadratic__kurucz__MIRCX,u2_err__quadratic__kurucz__MYSTIC,u2_err__quadratic__mps1__MIRCX,u2_err__quadratic__mps1__MYSTIC,u2_err__quadratic__mps2__MIRCX,u2_err__quadratic__mps2__MYSTIC,u2_err__quadratic__stagger__MIRCX,u2_err__quadratic__stagger__MYSTIC
del_And,4347.0,2.04,0.21,0.4809660468572039,0.3965014742375994,0.4866059882391147,0.39614809704584053,0.4858739325122676,0.3959921036027315,0.43465084273749766,0.3484951165725129,0.02101568221845498,0.018074552902615046,0.015480578029850036,0.013868768516714737,0.015490198660442307,0.013866454893815128,0.03090737742269614,0.02688340428960512,0.24062638890201174,0.1843063167385398,0.243037811669225,0.18357744884493277,0.2425215643979654,0.1834826064992912,0.19940166307451812,0.14855184954050785,0.7463580453900902,0.6381624577290768,0.7346519656199163,0.6443574927821747,0.7346602189443737,0.6443662298098458,0.719896355114963,0.6310989781234476,0.24062638890201174,0.1843063167385398,0.243037811669225,0.18357744884493277,0.2425215643979654,0.1834826064992912,0.19940166307451812,0.14855184954050785,0.00501296378808241,0.0045433561255864875,0.004046124864008716,0.003239358917690746,0.004024033045193935,0.003233592456902389,0.005695297505592374,0.004296486059759424,0.010421269941043318,0.0066411292395479,0.007559747577969688,0.006153562806914467,0.007525541344973885,0.0060433213024861585,0.010158798928767246,0.003697127315245443,0.37650536720739336,0.35456637005230185,0.39055644059683325,0.34554239859531993,0.3895547779323231,0.34531474041096266,0.32651440383676045,0.28367285632078904,0.008839270471606835,0.006049420079746404,0.00685568786966115,0.0053323872819099226,0.006799025282775483,0.0052318783275725885,0.007609242513646071,0.0025972345763356133,0.05646490728763787,0.036667629666144785,0.049192318721851924,0.010293489233064945,0.04841235878339467,0.010372432347348748,0.024916973853214786,0.0011735472843653416,0.04802994372598174,0.044372449386989504,0.038890501170536995,0.03783963824310971,0.03903177006209616,0.03791424950077547,0.07521053318773456,0.07148141379916573,0.5010701995267539,0.42473858873639114,0.5080599687709106,0.4481736505815841,0.5081156144997386,0.44790077535569184,0.4831241005559098,0.4095327034026321,0.055778562967599594,0.051531009055334386,0.044625492609184185,0.043419654431879944,0.044787594860969566,0.04350527453142783,0.08693164352615937,0.08262143880653504
del_Boo,4880.0,2.48,-0.36,0.4030405844443661,0.3387957500477379,0.412748360914755,0.3395430628482027,0.4124059339354602,0.33976570202845124,0.3945871269552763,0.3216007876475274,0.02011009159408979,0.01648030834796181,0.01548529136177252,0.013057907132027953,0.015313033412789964,0.012907155201593652,0.02858919636417416,0.023682499309738144,0.18899040766646252,0.1504763410289878,0.1942591304783855,0.15091040241149034,0.19398768906081876,0.1509680563198707,0.17462610135562828,0.1336224214691321,0.6945989856958085,0.5724279333685782,0.7096717724634072,0.599700158062164,0.7025916918760883,0.5929629292463151,0.6651966270994762,0.5532079243060836,0.18899040766646252,0.1504763410289878,0.1942591304783855,0.15091040241149034,0.19398768906081876,0.1509680563198707,0.17462610135562828,0.1336224214691321,0.003803688161287172,0.0038715541072930878,0.002762724538093825,0.0025490136815735404,0.0028413048115221175,0.002625138820753607,0.005457209613376173,0.004833412894773797,0.0157904426897103,0.010520207522797129,0.011949220565094364,0.009742241101406023,0.011209611188013424,0.009117105412500836,0.009089311087033283,0.004549468048796834,0.3184812044198498,0.32835751278915704,0.31689211564000286,0.3041718074916521,0.3214028311609248,0.30972446549577687,0.31735395936816063,0.3072558327889326,0.011372268089147682,0.009592156493596817,0.008321507320444342,0.0075840880214951565,0.008042688272512356,0.007360597087183297,0.007079332290392934,0.004072490989691225,0.0001951784109485155,0.00928400637658966,-0.0183162186595065,-0.022424462571152864,-0.013820428025782166,-0.018109012217603304,0.01719517801803938,0.012165499850157024,0.04795388663905929,0.039657810507873044,0.04213826172465526,0.0362511064437615,0.04169003353374887,0.03579252240926069,0.07069899640221143,0.060726101007846305,0.47550832650599184,0.38894716793652206,0.5006854405956678,0.42042858504819963,0.49506581060969174,0.4156747460242529,0.4449891963610595,0.36486034243161436,0.05569098107515387,0.04605576304113945,0.04835218170338544,0.04159688001273594,0.04783784294246371,0.041070670278138516,0.08171699420476393,0.07018989033720041
eps_Gem,4315.0,0.76,0.11,0.4792796182453679,0.39551447588774635,0.4849175328658418,0.39477689533330257,0.48392700909189545,0.39460213405651656,0.5035078516471493,0.39756327613646225,0.02120258284044402,0.018185788700299656,0.015642327725791275,0.013969630140275484,0.015642514408969025,0.0139411215695247,0.030724632899224693,0.028357051289188525,0.2394753590720935,0.18374721654550946,0.24188583571204475,0.182794316540653,0.2411870566351116,0.18267866779010905,0.24581540960586457,0.17622916010037362,0.7499276156315265,0.6405772737837765,0.7385191349169463,0.6473603715865965,0.7381656491049053,0.6464478041680232,0.7477661749471967,0.6689081824480106,0.2394753590720935,0.18374721654550946,0.24188583571204475,0.182794316540653,0.2411870566351116,0.18267866779010905,0.24581540960586457,0.17622916010037362,0.004875306406113761,0.004465053161930136,0.0039282639758642995,0.0031681662772051295,0.0039065203124036526,0.003174169989485143,0.008060164455727922,0.005401733083044914,0.011132857839842015,0.00718363705187422,0.00816200470929205,0.0068063890432776926,0.008093348336474543,0.006569584132487573,0.005080952548863704,0.006571304149263503,0.3713895698149285,0.35101357036848985,0.3848659811654,0.34112408517873266,0.38385365999260473,0.3416425440980075,0.39240057038421816,0.3180330878081964,0.009216186030254966,0.0064269926607213815,0.0072070028557431895,0.00576443461970628,0.007122419657715423,0.00558375813084109,0.004761653041625849,0.005105073950052191,0.051037253148996695,0.033345442941942555,0.04292414598462535,0.0058085509476130115,0.042238111477315154,0.006718606795631521,0.09397737371975923,0.032614140714421036,0.0484777968131913,0.04457806318005491,0.039291938292573866,0.03796840737270498,0.03945431048982664,0.03802952339375918,0.07317186380256371,0.07628502152766613,0.5054862447975229,0.4274949878801479,0.5133793526987571,0.4517902813968605,0.513025683905444,0.45053025783284784,0.48288427528409156,0.4303176694020445,0.05629866800636868,0.05176979548231331,0.04508612886120986,0.04356742708599671,0.04527244478412344,0.04363756128486201,0.08457525575254969,0.08817357419923098
eps_Leo,5576.0,2.34,-0.09,0.3670712065885975,0.3107715541332535,0.350368557349368,0.2932046963721252,0.35203160631948305,0.29403901517043257,0.34463420088823093,0.2855929565436036,0.018856748987851966,0.015334462654115368,0.014155810168157404,0.01183646037502975,0.013952915699790918,0.011673389991357171,0.027227973756087227,0.022209671332815154,0.16722682489427732,0.13504682444257496,0.15730780965687197,0.12608391955680048,0.15814681903806393,0.12643184404727364,0.1466318450072386,0.11554511428119092,0.6521418685578344,0.5317623866411445,0.6561184267953766,0.5463257000077346,0.6452727568101948,0.5379946979974505,0.6371673513023485,0.5201739931944966,0.16722682489427732,0.13504682444257496,0.15730780965687197,0.12608391955680048,0.15814681903806393,0.12643184404727364,0.1466318450072386,0.11554511428119092,0.003484909046537154,0.0036116738996206867,0.0021634538963449016,0.0021377935284820227,0.0022932038747556075,0.0022249232939444015,0.0040890793845006,0.0039676122899949045,0.015100839269551006,0.010357826093137285,0.010864658765972321,0.010378568752689662,0.009674099794537316,0.009382489948146113,0.009741987329327968,0.0053524612104785775,0.3040181836282381,0.3219715737290048,0.2788260635223728,0.2809168527831464,0.28772018124002396,0.28853234125192795,0.2750298005552899,0.28126115657109546,0.010863888454619117,0.009892440708733546,0.0068608301045041484,0.007951530157495407,0.0064835355474849666,0.0075710854724667384,0.006496667087687254,0.00450868126823775,-0.008362176309443692,0.004424344720887707,-0.03663747993302021,-0.032398596867126095,-0.02990144651035538,-0.02721247769656676,-0.00851581735778173,-0.0015708164065484365,0.046277483415709,0.037045532364403354,0.041716613702697504,0.03400106246747905,0.0409132828999341,0.03347277944388798,0.07152051004873204,0.05891209230813098,0.44315187598539296,0.36160434411113185,0.4495110451697602,0.3781911985220804,0.44361872783871703,0.37313654046605005,0.41640511712439754,0.3385996305182043,0.053743367613882105,0.04302202779672025,0.0478683668335586,0.03901503341372151,0.04694656608388877,0.03840884252374211,0.08266655233439012,0.06809326895817755
eps_Tau,4921.0,2.47,0.14,0.41524190227454916,0.34820909548144596,0.4289355519661252,0.35174259771620153,0.4280493749210956,0.3515743319741561,0.3945871269552763,0.3216007876475274,0.019830985714201575,0.016307127821933446,0.015295244343826203,0.013035147664850413,0.015181960596865806,0.012907240537608718,0.02858919636417416,0.023682499309738144,0.19645481498091438,0.15560379688976966,0.20432296257380214,0.15761061004652716,0.20372330907879246,0.15746437844622507,0.17462610135562828,0.1336224214691321,0.6892514574729963,0.5716284322644605,0.7046661322790458,0.6007562278993138,0.7002036204742814,0.5954476659161864,0.6651966270994762,0.5532079243060836,0.19645481498091438,0.15560379688976966,0.20432296257380214,0.15761061004652716,0.20372330907879246,0.15746437844622507,0.17462610135562828,0.1336224214691321,0.004222080682997598,0.0041660979382381605,0.003163520436400785,0.002782521401049148,0.00320830121897761,0.002841771941602542,0.005457209613376173,0.004833412894773797,0.012997464034231722,0.007590772655445577,0.010123068444034662,0.007506337621932457,0.009797352870668167,0.007080848986714202,0.009089311087033283,0.004549468048796834,0.33765913736205333,0.34353813160493896,0.34019816601130975,0.32010166877205337,0.34251353574404086,0.3242798225537721,0.31735395936816063,0.3072558327889326,0.010234118954652089,0.007383171696457435,0.00784585385236362,0.0062629711635553195,0.007715752894839683,0.006069987574294025,0.007079332290392934,0.004072490989691225,0.01670065264492572,0.022821655978431433,0.0003560548511397643,-0.010124080936258828,0.0027198303265321133,-0.006718745402035875,0.01719517801803938,0.012165499850157024,0.04653856808770198,0.03961752672872793,0.04025855391016025,0.03594038020958415,0.039997058631649984,0.03559843906548011,0.07069899640221143,0.060726101007846305,0.47042781435275416,0.38407894261175796,0.49779899591640464,0.4203114532053147,0.49402415236145336,0.41616068435830034,0.4449891963610595,0.36486034243161436,0.054046587355382,0.04600898173503334,0.04619539756202136,0.041240340847761674,0.045895209360852035,0.04084797604850875,0.08171699420476393,0.07018989033720041
eta_Boo,5901.0,3.78,0.25,0.335280431732512,0.2866314722261777,0.3415882654302441,0.2882688490577828,0.3431664100178469,0.2888525171781374,0.3194110608807379,0.26518866550389086,0.017963354309146445,0.01460227461784741,0.013970196550975903,0.011533995301870032,0.013768950720542268,0.011388737758862972,0.02520018243314242,0.020509376285812318,0.14914371405162935,0.12241193085889314,0.15240776487542418,0.12346173984407276,0.15318585047252967,0.12368844030162678,0.13301810438283893,0.10548983930067138,0.6244032585413981,0.5060757098100783,0.6460212597711775,0.530088801141707,0.635342971521859,0.5230638415416238,0.5903055008901521,0.48004019798090747,0.14914371405162935,0.12241193085889314,0.15240776487542418,0.12346173984407276,0.15318585047252967,0.12368844030162678,0.13301810438283893,0.10548983930067138,0.0030321088048839754,0.0032217076843686454,0.002135763957455509,0.002195916082558917,0.002253558405845583,0.0022677764624704634,0.004029754579930146,0.0038494735151808606,0.015423830906837568,0.010533622428786634,0.012969863995781804,0.0106304322192147,0.01149962237844454,0.009721134616969999,0.008354249247716371,0.0051061278593719775,0.2833699180202464,0.3068635883555064,0.2748953029239656,0.28644432602715597,0.28355615711543114,0.2930240301448675,0.2751681453198161,0.2839117569316741,0.010528469211085387,0.009891563305804265,0.008159377175915219,0.008619811816607956,0.007673155211893427,0.008241105589210644,0.006017622905323539,0.004721298546482248,-0.020002593440930694,-0.004060217889950479,-0.042609940691393344,-0.03134844755148958,-0.035562479735669505,-0.026680829950697094,-0.006639590082558877,1.9654760390341863e-05,0.045381815228112535,0.03585643882506346,0.040175363918555376,0.03207020505256553,0.0395675672601099,0.03169355204255324,0.06670462618050525,0.05438593829725067,0.41936692618602245,0.34312498004160463,0.44624972294789167,0.3712384112649235,0.43989706096571857,0.3664948559696162,0.384451804952486,0.312665246643377,0.05270321564864122,0.04164111082735757,0.046099827323363596,0.03679944043987726,0.04540240114599491,0.03636724374521977,0.07710016312799889,0.06286544140910375
eta_Cyg,4770.0,2.64,0.02,0.4331307974621981,0.36312808947998554,0.4346770214621085,0.3562520019919005,0.433635866752877,0.3558258644833129,0.3945871269552763,0.3216007876475274,0.020385214101469467,0.016997419839925768,0.015457118617736958,0.013209432356630553,0.01534874344897638,0.013101228246267126,0.02858919636417416,0.023682499309738144,0.20802434372929313,0.16427841552580294,0.20804202633163948,0.16019820738578175,0.20733944108217012,0.1599154657425948,0.17462610135562828,0.1336224214691321,0.7099162464965928,0.5954612017414088,0.7119369108057568,0.6082994544119477,0.7077194724652323,0.6037500228104867,0.6651966270994762,0.5532079243060836,0.20802434372929313,0.16427841552580294,0.20804202633163948,0.16019820738578175,0.20733944108217012,0.1599154657425948,0.17462610135562828,0.1336224214691321,0.0043605729459998575,0.004251290072103392,0.0031901060397770413,0.002797934902277775,0.003227342275638542,0.0028426999336399424,0.005457209613376173,0.004833412894773797,0.01312335825193842,0.008241499154955095,0.010511221431679825,0.007950399404193426,0.010155856261315164,0.007618383710401054,0.009089311087033283,0.004549468048796834,0.3445017915519104,0.3441562591146152,0.3418454513048137,0.32024029675693366,0.34377003815152407,0.3233746722372387,0.31735395936816063,0.3072558327889326,0.010318629900088585,0.007714812392362322,0.008118955831364651,0.006555182070790442,0.00795443462093208,0.006415753270325669,0.007079332290392934,0.004072490989691225,0.02278013524575177,0.02365190804559192,0.0010974340138641958,-0.010751846212755156,0.0032887748027808916,-0.008151422273288356,0.01719517801803938,0.012165499850157024,0.04744137744837421,0.0411160054658321,0.04045258258359353,0.03628041864768151,0.040265233406856844,0.03599281031241745,0.07069899640221143,0.060726101007846305,0.48436734014807853,0.4007089374573979,0.5036066464856563,0.4262783179573716,0.4998520780512934,0.42276294174769946,0.4449891963610595,0.36486034243161436,0.05509503801898862,0.04774920823921652,0.04641790427757473,0.041630507522328886,0.04620295490248505,0.041300499958423664,0.08171699420476393,0.07018989033720041
eta_Her,4994.0,2.53,-0.22,0.40657537647507247,0.3414884616018929,0.40762639561989933,0.33584385834547603,0.40755220831495287,0.33643941918553216,0.3945871269552763,0.3216007876475274,0.020027662295698925,0.016422402226863107,0.015307183870426707,0.012845035105182097,0.015139624286557282,0.012690522999268039,0.02858919636417416,0.023682499309738144,0.19113435538103343,0.15193075533371816,0.19105351192460351,0.14881253895772267,0.19094909063344045,0.14906930343959335,0.17462610135562828,0.1336224214691321,0.6926286049928089,0.5716804606050568,0.7016714082912098,0.5901287468716621,0.6945270869517316,0.583165527101516,0.6651966270994762,0.5532079243060836,0.19113435538103343,0.15193075533371816,0.19105351192460351,0.14881253895772267,0.19094909063344045,0.14906930343959335,0.17462610135562828,0.1336224214691321,0.003928965889418012,0.003963861323899936,0.0027609762726838686,0.0025715250341113143,0.002849269348755573,0.0026609717199743083,0.005457209613376173,0.004833412894773797,0.01500226084097889,0.009747413906603868,0.011691652839233072,0.009227330740635345,0.011130432215119083,0.008688492362450574,0.009089311087033283,0.004549468048796834,0.3242249909710433,0.33311774350897133,0.316330671237303,0.3065368474186817,0.3212585939349361,0.31295923511334944,0.31735395936816063,0.3072558327889326,0.011107292252545933,0.009079591909401104,0.00821467255173627,0.0073785987352436525,0.008073571782923436,0.007236315486427184,0.007079332290392934,0.004072490989691225,0.00489601264602646,0.013119319072845248,-0.018410727470876465,-0.020331058735209906,-0.014062669579606224,-0.01576541224456096,0.01719517801803938,0.012165499850157024,0.04747748333522461,0.03950978402409337,0.04168664304763273,0.03560973684332708,0.04111529232188707,0.03503459358820385,0.07069899640221143,0.060726101007846305,0.4741319649720501,0.3875984710286635,0.4948460096478724,0.41370042308415156,0.4897095288764829,0.4090891245653172,0.4449891963610595,0.36486034243161436,0.05513698582400188,0.04588385428759792,0.04783396401963306,0.04086092720403515,0.047178372766630804,0.04020097630620649,0.08171699420476393,0.07018989033720041
eta_Ser,4948.0,3.18,-0.19,0.40657537647507247,0.3414884616018929,0.4137460086152174,0.3408497301461542,0.4134925494701348,0.34111639810846106,0.39724950234530404,0.3255834288037235,0.020027662295698925,0.016422402226863107,0.015379030074535009,0.012925384216693541,0.015219795411559048,0.012781660467841944,0.028425049069808188,0.02358041626565272,0.19113435538103343,0.15193075533371816,0.19483975839791493,0.15156657818739203,0.19462776985115368,0.15165159303557926,0.17614033634901927,0.1356071941479186,0.6926286049928089,0.5716804606050568,0.704595239666948,0.5935771065492723,0.6981152263124141,0.5873096803030609,0.6590209813181006,0.5485180563908593,0.19113435538103343,0.15193075533371816,0.19483975839791493,0.15156657818739203,0.19462776985115368,0.15165159303557926,0.17614033634901927,0.1356071941479186,0.003928965889418012,0.003963861323899936,0.002856019123494466,0.002643321252288112,0.002932605958926846,0.00271924912542161,0.005814296908440998,0.005162230543028623,0.01500226084097889,0.009747413906603868,0.011896793966918513,0.009194556542987842,0.011284042453483575,0.008679225184347421,0.012739146376709396,0.007705169409888136,0.3242249909710433,0.33311774350897133,0.3216170423229959,0.31074438568801893,0.3259375124348507,0.3161997951930059,0.32574257904263704,0.31768510751452916,0.011107292252545933,0.009079591909401104,0.0085193778358393,0.007449426370434621,0.008309828121026767,0.007281455183753819,0.010388746763759343,0.007288567813979032,0.00489601264602646,0.013119319072845248,-0.015527486462961898,-0.018212164638331085,-0.011366687125720976,-0.014113776423520408,0.018378331078111043,0.014057538353169252,0.04747748333522461,0.03950978402409337,0.041288608413293695,0.03552388807677371,0.040846339341208,0.0350530141036702,0.06770112006256342,0.05813710723150769,0.4741319649720501,0.3875984710286635,0.49860508377637186,0.4170536654382455,0.49347787861055614,0.4126030927854516,0.446733370938617,0.367325420199651,0.05513698582400188,0.04588385428759792,0.0473772372503546,0.04076242697380764,0.04686975105656753,0.04022209693903927,0.07825193994390717,0.06719743102637167
gam_Cep,4684.0,3.2,0.15,0.43761468940144854,0.3642160839362265,0.45019038943301437,0.3687493687929292,0.44927766331251084,0.3684525298249175,0.4548599591146343,0.37064509487192737,0.020340501515361892,0.016886328973038607,0.015386679717612057,0.013316264946282968,0.015306536215178065,0.013232861811875156,0.029557623547543294,0.025823363887262394,0.21092659110881623,0.16485831720238556,0.21811886513061268,0.16731468031792904,0.21749261893083452,0.16711158895560377,0.21207170008713022,0.16024327952061784,0.7104272483421613,0.5934489599230286,0.7144830422496876,0.615186135674367,0.7113789907768319,0.6119661516168302,0.6997847119928442,0.6043248347914387,0.21092659110881623,0.16485831720238556,0.21811886513061268,0.16731468031792904,0.21749261893083452,0.16711158895560377,0.21207170008713022,0.16024327952061784,0.0044781971129224316,0.004313234527375843,0.0035044527501626173,0.0029933755668683473,0.0035340265207900613,0.0030267386690759008,0.00741794725612487,0.005943589680884412,0.01238410738384739,0.007218147625526963,0.009363126126995027,0.007042390507678116,0.009183177971259249,0.006718072778704714,0.010479352043645031,0.006650985990987338,0.3498079472409149,0.34765188717522566,0.3595613146879834,0.33199474097650145,0.3609203453850436,0.33431113453067435,0.3692190452924422,0.3349126481913993,0.009941997604590564,0.006876847532507501,0.007745338896240504,0.006039896237382164,0.007671090661617888,0.0058492006326595165,0.009614576401556224,0.006150845314505887,0.027930386594000045,0.02753893515952277,0.01704553447312296,-0.0017251588079929547,0.01846087114056072,0.00044141843181921825,0.056881686125347275,0.02895132824578006,0.04719787083507856,0.041175651457287465,0.0394903286444235,0.03633616907808566,0.03932141031314049,0.03617667137985546,0.06739978951645934,0.06329209945504426,0.4835807883815172,0.397405026497863,0.5031017018772842,0.4303095508519825,0.5003976401925885,0.4274482686096571,0.46926287554077684,0.4028968743246166,0.05481225454825291,0.047818476038658304,0.04531377198611782,0.04169444716998764,0.04511995010710637,0.04151127559864564,0.07790364262216579,0.07315577844686039
